,Unnamed: 0,text,fonte,chunk_heading
768,768,"Art. 206-A. A prescrição intercorrente observará o mesmo prazo de 
	prescrição da pretensão, observadas as causas de impedimento, de suspensão e 
	de interrupção da prescrição previstas neste Código e observado o disposto 
	noart. 921 da Lei nº 13.105, de 16 de março de 
			2015(Código de Processo Civil).(Redação dada pela Lei nº 
14.382, de 2022) CAPÍTULO IIDa Decadência",CC,causas de impedimento
769,769,"Art. 206-A. A prescrição intercorrente observará o mesmo prazo de 
	prescrição da pretensão, observadas as causas de impedimento, de suspensão e 
	de interrupção da prescrição previstas neste Código e observado o disposto 
	noart. 921 da Lei nº 13.105, de 16 de março de 
			2015(Código de Processo Civil).(Redação dada pela Lei nº 
14.382, de 2022) CAPÍTULO IIDa Decadência",CC,suspensão e interrupção da prescrição
770,770,"Art. 207. Salvo disposição legal em contrário, não se aplicam à decadência as
normas que impedem, suspendem ou interrompem a prescrição.",CC,decadencia legal
771,771,"Art. 207. Salvo disposição legal em contrário, não se aplicam à decadência as
normas que impedem, suspendem ou interrompem a prescrição.",CC,decadencia prescricao
772,772,"Art. 207. Salvo disposição legal em contrário, não se aplicam à decadência as
normas que impedem, suspendem ou interrompem a prescrição.",CC,prazo decadencial
773,773,"Art. 208. Aplica-se à decadência o disposto nos arts. 195 e 198, inciso I.",CC,decadência
774,774,"Art. 208. Aplica-se à decadência o disposto nos arts. 195 e 198, inciso I.",CC,prescrição
775,775,"Art. 208. Aplica-se à decadência o disposto nos arts. 195 e 198, inciso I.",CC,prazo prescricional
776,776,Art. 209. É nula a renúncia à decadência fixada em lei.,CC,renúncia à decadência
777,777,Art. 209. É nula a renúncia à decadência fixada em lei.,CC,nulidade da renúncia
778,778,Art. 209. É nula a renúncia à decadência fixada em lei.,CC,prazo decadencial fixado em lei
779,779,"Art. 210. Deve o juiz, de ofício, conhecer da decadência, quando estabelecida por
lei.",CC,decadência
780,780,"Art. 210. Deve o juiz, de ofício, conhecer da decadência, quando estabelecida por
lei.",CC,prescrição
781,781,"Art. 210. Deve o juiz, de ofício, conhecer da decadência, quando estabelecida por
lei.",CC,prazo decadencial
782,782,"Art. 211. Se a decadência for convencional, a parte a quem aproveita pode alegá-la em
qualquer grau de jurisdição, mas o juiz não pode suprir a alegação. TÍTULO VDa Prova",CC,decadência convencional
783,783,"Art. 211. Se a decadência for convencional, a parte a quem aproveita pode alegá-la em
qualquer grau de jurisdição, mas o juiz não pode suprir a alegação. TÍTULO VDa Prova",CC,alegação de decadência
784,784,"Art. 211. Se a decadência for convencional, a parte a quem aproveita pode alegá-la em
qualquer grau de jurisdição, mas o juiz não pode suprir a alegação. TÍTULO VDa Prova",CC,juiz não pode suprir alegação de decadência
785,785,"Art. 212. Salvo o negócio a que se impõe forma especial, o fato jurídico pode ser
provado mediante: I - confissão; II - documento; III - testemunha; IV - presunção; V - perícia.",CC,provas jurídicas
786,786,"Art. 212. Salvo o negócio a que se impõe forma especial, o fato jurídico pode ser
provado mediante: I - confissão; II - documento; III - testemunha; IV - presunção; V - perícia.",CC,meios de prova
787,787,"Art. 212. Salvo o negócio a que se impõe forma especial, o fato jurídico pode ser
provado mediante: I - confissão; II - documento; III - testemunha; IV - presunção; V - perícia.",CC,confissão
788,788,"Art. 212. Salvo o negócio a que se impõe forma especial, o fato jurídico pode ser
provado mediante: I - confissão; II - documento; III - testemunha; IV - presunção; V - perícia.",CC,documento
789,789,"Art. 212. Salvo o negócio a que se impõe forma especial, o fato jurídico pode ser
provado mediante: I - confissão; II - documento; III - testemunha; IV - presunção; V - perícia.",CC,testemunha
790,790,"Art. 212. Salvo o negócio a que se impõe forma especial, o fato jurídico pode ser
provado mediante: I - confissão; II - documento; III - testemunha; IV - presunção; V - perícia.",CC,presunção
791,791,"Art. 212. Salvo o negócio a que se impõe forma especial, o fato jurídico pode ser
provado mediante: I - confissão; II - documento; III - testemunha; IV - presunção; V - perícia.",CC,perícia
792,792,"Art. 213. Não tem eficácia a confissão se provém de quem não é capaz de dispor do
direito a que se referem os fatos confessados. Parágrafo único. Se feita a confissão por um representante, somente é eficaz nos
limites em que este pode vincular o representado.",CC,confissão inválida
793,793,"Art. 213. Não tem eficácia a confissão se provém de quem não é capaz de dispor do
direito a que se referem os fatos confessados. Parágrafo único. Se feita a confissão por um representante, somente é eficaz nos
limites em que este pode vincular o representado.",CC,capacidade de dispor do direito
794,794,"Art. 213. Não tem eficácia a confissão se provém de quem não é capaz de dispor do
direito a que se referem os fatos confessados. Parágrafo único. Se feita a confissão por um representante, somente é eficaz nos
limites em que este pode vincular o representado.",CC,confissão por representante
795,795,"Art. 214. A confissão é irrevogável, mas pode ser anulada se decorreu de erro de
fato ou de coação.",CC,confissão irrevogável
796,796,"Art. 214. A confissão é irrevogável, mas pode ser anulada se decorreu de erro de
fato ou de coação.",CC,anulação confissão
797,797,"Art. 214. A confissão é irrevogável, mas pode ser anulada se decorreu de erro de
fato ou de coação.",CC,confissão erro de fato
798,798,"Art. 215. A escritura pública, lavrada em notas de tabelião, é documento dotado de
fé pública, fazendo prova plena.",CC,escritura pública
799,799,"Art. 215. A escritura pública, lavrada em notas de tabelião, é documento dotado de
fé pública, fazendo prova plena.",CC,fé pública
800,800,"Art. 215. A escritura pública, lavrada em notas de tabelião, é documento dotado de
fé pública, fazendo prova plena.",CC,prova plena
801,801,"Art. 215 - § 1oSalvo quando exigidos por lei outros requisitos, a escritura
pública deve conter: I - data e local de sua realização; II - reconhecimento da identidade e capacidade das partes e de quantos hajam
comparecido ao ato, por si, como representantes, intervenientes ou testemunhas; III - nome, nacionalidade, estado civil, profissão, domicílio e residência das
partes e demais comparecentes, com a indicação, quando necessário, do regime de bens do
casamento, nome do outro cônjuge e filiação; IV - manifestação clara da vontade das partes e dos intervenientes; V - referência ao cumprimento das exigências legais e fiscais inerentes à
legitimidade do ato; VI - declaração de ter sido lida na presença das partes e demais comparecentes, ou
de que todos a leram; VII - assinatura das partes e dos demais comparecentes, bem como a do tabelião ou seu
substituto legal, encerrando o ato.",CC,escritura pública
802,802,"Art. 215 - § 1oSalvo quando exigidos por lei outros requisitos, a escritura
pública deve conter: I - data e local de sua realização; II - reconhecimento da identidade e capacidade das partes e de quantos hajam
comparecido ao ato, por si, como representantes, intervenientes ou testemunhas; III - nome, nacionalidade, estado civil, profissão, domicílio e residência das
partes e demais comparecentes, com a indicação, quando necessário, do regime de bens do
casamento, nome do outro cônjuge e filiação; IV - manifestação clara da vontade das partes e dos intervenientes; V - referência ao cumprimento das exigências legais e fiscais inerentes à
legitimidade do ato; VI - declaração de ter sido lida na presença das partes e demais comparecentes, ou
de que todos a leram; VII - assinatura das partes e dos demais comparecentes, bem como a do tabelião ou seu
substituto legal, encerrando o ato.",CC,requisitos escritura pública
803,803,"Art. 215 - § 1oSalvo quando exigidos por lei outros requisitos, a escritura
pública deve conter: I - data e local de sua realização; II - reconhecimento da identidade e capacidade das partes e de quantos hajam
comparecido ao ato, por si, como representantes, intervenientes ou testemunhas; III - nome, nacionalidade, estado civil, profissão, domicílio e residência das
partes e demais comparecentes, com a indicação, quando necessário, do regime de bens do
casamento, nome do outro cônjuge e filiação; IV - manifestação clara da vontade das partes e dos intervenientes; V - referência ao cumprimento das exigências legais e fiscais inerentes à
legitimidade do ato; VI - declaração de ter sido lida na presença das partes e demais comparecentes, ou
de que todos a leram; VII - assinatura das partes e dos demais comparecentes, bem como a do tabelião ou seu
substituto legal, encerrando o ato.",CC,elementos escritura pública
804,804,Art. 215 - § 3oA escritura será redigida na língua nacional.,CC,escritura pública
805,805,Art. 215 - § 3oA escritura será redigida na língua nacional.,CC,escritura em língua nacional
806,806,Art. 215 - § 3oA escritura será redigida na língua nacional.,CC,escritura em português
807,807,"Art. 215 - § 4oSe qualquer dos comparecentes não souber a língua nacional e
o tabelião não entender o idioma em que se expressa, deverá comparecer tradutor
público para servir de intérprete, ou, não o havendo na localidade, outra pessoa capaz
que, a juízo do tabelião, tenha idoneidade e conhecimento bastantes.",CC,tabelião
808,808,"Art. 215 - § 4oSe qualquer dos comparecentes não souber a língua nacional e
o tabelião não entender o idioma em que se expressa, deverá comparecer tradutor
público para servir de intérprete, ou, não o havendo na localidade, outra pessoa capaz
que, a juízo do tabelião, tenha idoneidade e conhecimento bastantes.",CC,intérprete
809,809,"Art. 215 - § 4oSe qualquer dos comparecentes não souber a língua nacional e
o tabelião não entender o idioma em que se expressa, deverá comparecer tradutor
público para servir de intérprete, ou, não o havendo na localidade, outra pessoa capaz
que, a juízo do tabelião, tenha idoneidade e conhecimento bastantes.",CC,língua nacional
810,810,"Art. 215 - § 5oSe algum dos comparecentes não for conhecido do tabelião, nem
puder identificar-se por documento, deverão participar do ato pelo menos duas testemunhas
que o conheçam e atestem sua identidade.",CC,identificação de comparecentes
811,811,"Art. 215 - § 5oSe algum dos comparecentes não for conhecido do tabelião, nem
puder identificar-se por documento, deverão participar do ato pelo menos duas testemunhas
que o conheçam e atestem sua identidade.",CC,testemunhas em atos notariais
812,812,"Art. 215 - § 5oSe algum dos comparecentes não for conhecido do tabelião, nem
puder identificar-se por documento, deverão participar do ato pelo menos duas testemunhas
que o conheçam e atestem sua identidade.",CC,documento de identificação em atos notariais
813,813,"Art. 216. Farão a mesma prova que os originais as certidões textuais de qualquer
peça judicial, do protocolo das audiências, ou de outro qualquer livro a cargo do
escrivão, sendo extraídas por ele, ou sob a sua vigilância, e por ele subscritas, assim
como os traslados de autos, quando por outro escrivão consertados.",CC,certidão textual
814,814,"Art. 216. Farão a mesma prova que os originais as certidões textuais de qualquer
peça judicial, do protocolo das audiências, ou de outro qualquer livro a cargo do
escrivão, sendo extraídas por ele, ou sob a sua vigilância, e por ele subscritas, assim
como os traslados de autos, quando por outro escrivão consertados.",CC,certidão judicial
815,815,"Art. 216. Farão a mesma prova que os originais as certidões textuais de qualquer
peça judicial, do protocolo das audiências, ou de outro qualquer livro a cargo do
escrivão, sendo extraídas por ele, ou sob a sua vigilância, e por ele subscritas, assim
como os traslados de autos, quando por outro escrivão consertados.",CC,traslados de autos
816,816,"Art. 217. Terão a mesma força probante os traslados e as certidões, extraídos por
tabelião ou oficial de registro, de instrumentos ou documentos lançados em suas notas.",CC,traslado
817,817,"Art. 217. Terão a mesma força probante os traslados e as certidões, extraídos por
tabelião ou oficial de registro, de instrumentos ou documentos lançados em suas notas.",CC,certidão
818,818,"Art. 217. Terão a mesma força probante os traslados e as certidões, extraídos por
tabelião ou oficial de registro, de instrumentos ou documentos lançados em suas notas.",CC,força probante
819,819,"Art. 218. Os traslados e as certidões considerar-se-ão instrumentos públicos, se os
originais se houverem produzido em juízo como prova de algum ato.",CC,traslado
820,820,"Art. 218. Os traslados e as certidões considerar-se-ão instrumentos públicos, se os
originais se houverem produzido em juízo como prova de algum ato.",CC,certidão
821,821,"Art. 218. Os traslados e as certidões considerar-se-ão instrumentos públicos, se os
originais se houverem produzido em juízo como prova de algum ato.",CC,instrumento público
822,822,"Art. 219. As declarações constantes de documentos assinados presumem-se verdadeiras
em relação aos signatários. Parágrafo único. Não tendo relação direta, porém, com as disposições principais
ou com a legitimidade das partes, as declarações enunciativas não eximem os
interessados em sua veracidade do ônus de prová-las.",CC,documentos assinados
823,823,"Art. 219. As declarações constantes de documentos assinados presumem-se verdadeiras
em relação aos signatários. Parágrafo único. Não tendo relação direta, porém, com as disposições principais
ou com a legitimidade das partes, as declarações enunciativas não eximem os
interessados em sua veracidade do ônus de prová-las.",CC,presunção de veracidade
824,824,"Art. 219. As declarações constantes de documentos assinados presumem-se verdadeiras
em relação aos signatários. Parágrafo único. Não tendo relação direta, porém, com as disposições principais
ou com a legitimidade das partes, as declarações enunciativas não eximem os
interessados em sua veracidade do ônus de prová-las.",CC,declarações enunciativas
825,825,"Art. 220. A anuência ou a autorização de outrem, necessária à validade de um ato,
provar-se-á do mesmo modo que este, e constará, sempre que se possa, do próprio
instrumento.",CC,anuência
826,826,"Art. 220. A anuência ou a autorização de outrem, necessária à validade de um ato,
provar-se-á do mesmo modo que este, e constará, sempre que se possa, do próprio
instrumento.",CC,autorização
827,827,"Art. 220. A anuência ou a autorização de outrem, necessária à validade de um ato,
provar-se-á do mesmo modo que este, e constará, sempre que se possa, do próprio
instrumento.",CC,validade do ato
828,828,"Art. 221. O instrumento particular, feito e assinado, ou somente assinado por quem
esteja na livre disposição e administração de seus bens, prova as obrigações
convencionais de qualquer valor; mas os seus efeitos, bem como os da cessão, não se
operam, a respeito de terceiros, antes de registrado no registro público. Parágrafo único. A prova do instrumento particular pode suprir-se pelas outras de
caráter legal.",CC,instrumento particular
829,829,"Art. 221. O instrumento particular, feito e assinado, ou somente assinado por quem
esteja na livre disposição e administração de seus bens, prova as obrigações
convencionais de qualquer valor; mas os seus efeitos, bem como os da cessão, não se
operam, a respeito de terceiros, antes de registrado no registro público. Parágrafo único. A prova do instrumento particular pode suprir-se pelas outras de
caráter legal.",CC,registro de instrumento particular
830,830,"Art. 221. O instrumento particular, feito e assinado, ou somente assinado por quem
esteja na livre disposição e administração de seus bens, prova as obrigações
convencionais de qualquer valor; mas os seus efeitos, bem como os da cessão, não se
operam, a respeito de terceiros, antes de registrado no registro público. Parágrafo único. A prova do instrumento particular pode suprir-se pelas outras de
caráter legal.",CC,prova de obrigação convencional
831,831,"Art. 222. O telegrama, quando lhe for contestada a autenticidade, faz prova mediante
conferência com o original assinado.",CC,telegrama
832,832,"Art. 222. O telegrama, quando lhe for contestada a autenticidade, faz prova mediante
conferência com o original assinado.",CC,autenticidade
833,833,"Art. 222. O telegrama, quando lhe for contestada a autenticidade, faz prova mediante
conferência com o original assinado.",CC,conferência com original assinado
834,834,"Art. 223. A cópia fotográfica de documento, conferida por tabelião de notas, valerá
como prova de declaração da vontade, mas, impugnada sua autenticidade, deverá ser
exibido o original. Parágrafo único. A prova não supre a ausência do título de crédito, ou do
original, nos casos em que a lei ou as circunstâncias condicionarem o exercício do
direito à sua exibição.",CC,cópia fotográfica
835,835,"Art. 223. A cópia fotográfica de documento, conferida por tabelião de notas, valerá
como prova de declaração da vontade, mas, impugnada sua autenticidade, deverá ser
exibido o original. Parágrafo único. A prova não supre a ausência do título de crédito, ou do
original, nos casos em que a lei ou as circunstâncias condicionarem o exercício do
direito à sua exibição.",CC,autenticidade documento
836,836,"Art. 223. A cópia fotográfica de documento, conferida por tabelião de notas, valerá
como prova de declaração da vontade, mas, impugnada sua autenticidade, deverá ser
exibido o original. Parágrafo único. A prova não supre a ausência do título de crédito, ou do
original, nos casos em que a lei ou as circunstâncias condicionarem o exercício do
direito à sua exibição.",CC,prova declaração vontade
837,837,"Art. 224. Os documentos redigidos em língua estrangeira serão traduzidos para o
português para ter efeitos legais no País.",CC,documentos estrangeiros
838,838,"Art. 224. Os documentos redigidos em língua estrangeira serão traduzidos para o
português para ter efeitos legais no País.",CC,tradução juramentada
839,839,"Art. 224. Os documentos redigidos em língua estrangeira serão traduzidos para o
português para ter efeitos legais no País.",CC,validade legal documentos estrangeiros
840,840,"Art. 225. As reproduções fotográficas, cinematográficas, os registros fonográficos
e, em geral, quaisquer outras reproduções mecânicas ou eletrônicas de fatos ou de
coisas fazem prova plena destes, se a parte, contra quem forem exibidos, não lhes
impugnar a exatidão.",CC,reprodução fotográfica
841,841,"Art. 225. As reproduções fotográficas, cinematográficas, os registros fonográficos
e, em geral, quaisquer outras reproduções mecânicas ou eletrônicas de fatos ou de
coisas fazem prova plena destes, se a parte, contra quem forem exibidos, não lhes
impugnar a exatidão.",CC,reprodução cinematográfica
842,842,"Art. 225. As reproduções fotográficas, cinematográficas, os registros fonográficos
e, em geral, quaisquer outras reproduções mecânicas ou eletrônicas de fatos ou de
coisas fazem prova plena destes, se a parte, contra quem forem exibidos, não lhes
impugnar a exatidão.",CC,prova plena
843,843,"Art. 226. Os livros e fichas dos empresários e sociedades provam contra as pessoas a
que pertencem, e, em seu favor, quando, escriturados sem vício extrínseco ou
intrínseco, forem confirmados por outros subsídios. Parágrafo único. A prova resultante dos livros e fichas não é bastante nos casos em
que a lei exige escritura pública, ou escrito particular revestido de requisitos
especiais, e pode ser ilidida pela comprovação da falsidade ou inexatidão dos
lançamentos.",CC,livros e fichas de empresários
844,844,"Art. 226. Os livros e fichas dos empresários e sociedades provam contra as pessoas a
que pertencem, e, em seu favor, quando, escriturados sem vício extrínseco ou
intrínseco, forem confirmados por outros subsídios. Parágrafo único. A prova resultante dos livros e fichas não é bastante nos casos em
que a lei exige escritura pública, ou escrito particular revestido de requisitos
especiais, e pode ser ilidida pela comprovação da falsidade ou inexatidão dos
lançamentos.",CC,prova contra pessoas
845,845,"Art. 226. Os livros e fichas dos empresários e sociedades provam contra as pessoas a
que pertencem, e, em seu favor, quando, escriturados sem vício extrínseco ou
intrínseco, forem confirmados por outros subsídios. Parágrafo único. A prova resultante dos livros e fichas não é bastante nos casos em
que a lei exige escritura pública, ou escrito particular revestido de requisitos
especiais, e pode ser ilidida pela comprovação da falsidade ou inexatidão dos
lançamentos.",CC,escrituração sem vício extrínseco ou intrínseco
846,846,"Art. 228. Não podem ser admitidos como testemunhas: I - os menores de dezesseis anos; IV - o interessado no litígio, o amigo íntimo ou o inimigo capital das partes; V - os cônjuges, os ascendentes, os descendentes e os colaterais, até o terceiro grau
de alguma das partes, por consangüinidade, ou afinidade.",CC,testemunha menor 16 anos
847,847,"Art. 228. Não podem ser admitidos como testemunhas: I - os menores de dezesseis anos; IV - o interessado no litígio, o amigo íntimo ou o inimigo capital das partes; V - os cônjuges, os ascendentes, os descendentes e os colaterais, até o terceiro grau
de alguma das partes, por consangüinidade, ou afinidade.",CC,testemunha interessado no litígio
848,848,"Art. 228. Não podem ser admitidos como testemunhas: I - os menores de dezesseis anos; IV - o interessado no litígio, o amigo íntimo ou o inimigo capital das partes; V - os cônjuges, os ascendentes, os descendentes e os colaterais, até o terceiro grau
de alguma das partes, por consangüinidade, ou afinidade.",CC,testemunha cônjuge ascendente descendente colateral 3 grau
849,849,"Art. 228 - § 1oPara a prova de fatos que só elas conheçam, pode o juiz 
admitir o depoimento das pessoas a que se refere este artigo.(Redação dada pela Lei nº 13.146, de 
2015)(Vigência) § 2oA pessoa com 
		deficiência poderá testemunhar em igualdade de condições com as demais 
		pessoas, sendo-lhe assegurados todos os recursos de tecnologia assistiva.(Incluído pela Lei nº 13.146, de 
2015)(Vigência)",CC,testemunho de pessoa com deficiência
850,850,"Art. 228 - § 1oPara a prova de fatos que só elas conheçam, pode o juiz 
admitir o depoimento das pessoas a que se refere este artigo.(Redação dada pela Lei nº 13.146, de 
2015)(Vigência) § 2oA pessoa com 
		deficiência poderá testemunhar em igualdade de condições com as demais 
		pessoas, sendo-lhe assegurados todos os recursos de tecnologia assistiva.(Incluído pela Lei nº 13.146, de 
2015)(Vigência)",CC,depoimento de pessoa com deficiência
851,851,"Art. 228 - § 1oPara a prova de fatos que só elas conheçam, pode o juiz 
admitir o depoimento das pessoas a que se refere este artigo.(Redação dada pela Lei nº 13.146, de 
2015)(Vigência) § 2oA pessoa com 
		deficiência poderá testemunhar em igualdade de condições com as demais 
		pessoas, sendo-lhe assegurados todos os recursos de tecnologia assistiva.(Incluído pela Lei nº 13.146, de 
2015)(Vigência)",CC,recursos de tecnologia assistiva para testemunho
852,852,"Art. 231. Aquele que se nega a submeter-se a exame médico necessário não poderá
aproveitar-se de sua recusa.",CC,exame médico recusa
853,853,"Art. 231. Aquele que se nega a submeter-se a exame médico necessário não poderá
aproveitar-se de sua recusa.",CC,recusa exame médico
854,854,"Art. 231. Aquele que se nega a submeter-se a exame médico necessário não poderá
aproveitar-se de sua recusa.",CC,direito de recusar exame médico
855,855,"Art. 232. A recusa à perícia médica ordenada pelo juiz poderá suprir a prova que se
pretendia obter com o exame. P A R T E      E S
P E C I A L LIVRO IDO DIREITO DAS OBRIGAÇÕES TÍTULO IDAS MODALIDADES DAS OBRIGAÇÕES CAPÍTULO IDAS OBRIGAÇÕES DE DAR Seção IDas Obrigações de Dar Coisa Certa",CC,recusa perícia médica
856,856,"Art. 232. A recusa à perícia médica ordenada pelo juiz poderá suprir a prova que se
pretendia obter com o exame. P A R T E      E S
P E C I A L LIVRO IDO DIREITO DAS OBRIGAÇÕES TÍTULO IDAS MODALIDADES DAS OBRIGAÇÕES CAPÍTULO IDAS OBRIGAÇÕES DE DAR Seção IDas Obrigações de Dar Coisa Certa",CC,prova perícia médica
857,857,"Art. 232. A recusa à perícia médica ordenada pelo juiz poderá suprir a prova que se
pretendia obter com o exame. P A R T E      E S
P E C I A L LIVRO IDO DIREITO DAS OBRIGAÇÕES TÍTULO IDAS MODALIDADES DAS OBRIGAÇÕES CAPÍTULO IDAS OBRIGAÇÕES DE DAR Seção IDas Obrigações de Dar Coisa Certa",CC,perícia médica judicial
858,858,"Art. 233. A obrigação de dar coisa certa abrange os acessórios dela embora não
mencionados, salvo se o contrário resultar do título ou das circunstâncias do caso.",CC,acessórios da obrigação
859,859,"Art. 233. A obrigação de dar coisa certa abrange os acessórios dela embora não
mencionados, salvo se o contrário resultar do título ou das circunstâncias do caso.",CC,obrigação de dar coisa certa
860,860,"Art. 233. A obrigação de dar coisa certa abrange os acessórios dela embora não
mencionados, salvo se o contrário resultar do título ou das circunstâncias do caso.",CC,obrigação de entrega de acessórios
861,861,"Art. 234. Se, no caso do artigo antecedente, a coisa se perder, sem culpa do devedor,
antes da tradição, ou pendente a condição suspensiva, fica resolvida a obrigação
para ambas as partes; se a perda resultar de culpa do devedor, responderá este pelo
equivalente e mais perdas e danos.",CC,perda da coisa antes da tradição
862,862,"Art. 234. Se, no caso do artigo antecedente, a coisa se perder, sem culpa do devedor,
antes da tradição, ou pendente a condição suspensiva, fica resolvida a obrigação
para ambas as partes; se a perda resultar de culpa do devedor, responderá este pelo
equivalente e mais perdas e danos.",CC,resolução da obrigação
863,863,"Art. 234. Se, no caso do artigo antecedente, a coisa se perder, sem culpa do devedor,
antes da tradição, ou pendente a condição suspensiva, fica resolvida a obrigação
para ambas as partes; se a perda resultar de culpa do devedor, responderá este pelo
equivalente e mais perdas e danos.",CC,culpa do devedor
864,864,"Art. 235. Deteriorada a coisa, não sendo o devedor culpado, poderá o credor resolver
a obrigação, ou aceitar a coisa, abatido de seu preço o valor que perdeu.",CC,coisa deteriorada
865,865,"Art. 235. Deteriorada a coisa, não sendo o devedor culpado, poderá o credor resolver
a obrigação, ou aceitar a coisa, abatido de seu preço o valor que perdeu.",CC,responsabilidade do devedor
866,866,"Art. 235. Deteriorada a coisa, não sendo o devedor culpado, poderá o credor resolver
a obrigação, ou aceitar a coisa, abatido de seu preço o valor que perdeu.",CC,resolução da obrigação
867,867,"Art. 235. Deteriorada a coisa, não sendo o devedor culpado, poderá o credor resolver
a obrigação, ou aceitar a coisa, abatido de seu preço o valor que perdeu.",CC,abatimento do preço
868,868,"Art. 236. Sendo culpado o devedor, poderá o credor exigir o equivalente, ou aceitar a
coisa no estado em que se acha, com direito a reclamar, em um ou em outro caso,
indenização das perdas e danos.",CC,devedor culpado
869,869,"Art. 236. Sendo culpado o devedor, poderá o credor exigir o equivalente, ou aceitar a
coisa no estado em que se acha, com direito a reclamar, em um ou em outro caso,
indenização das perdas e danos.",CC,indenização por perdas e danos
870,870,"Art. 236. Sendo culpado o devedor, poderá o credor exigir o equivalente, ou aceitar a
coisa no estado em que se acha, com direito a reclamar, em um ou em outro caso,
indenização das perdas e danos.",CC,equivalente ou coisa no estado em que se acha
871,871,"Art. 237. Até a tradição pertence ao devedor a coisa, com os seus melhoramentos e
acrescidos, pelos quais poderá exigir aumento no preço; se o credor não anuir, poderá
o devedor resolver a obrigação. Parágrafo único. Os frutos percebidos são do devedor, cabendo ao credor os
pendentes.",CC,tradição da coisa
872,872,"Art. 237. Até a tradição pertence ao devedor a coisa, com os seus melhoramentos e
acrescidos, pelos quais poderá exigir aumento no preço; se o credor não anuir, poderá
o devedor resolver a obrigação. Parágrafo único. Os frutos percebidos são do devedor, cabendo ao credor os
pendentes.",CC,obrigação de pagar preço
873,873,"Art. 237. Até a tradição pertence ao devedor a coisa, com os seus melhoramentos e
acrescidos, pelos quais poderá exigir aumento no preço; se o credor não anuir, poderá
o devedor resolver a obrigação. Parágrafo único. Os frutos percebidos são do devedor, cabendo ao credor os
pendentes.",CC,direito de resolver a obrigação
874,874,"Art. 238. Se a obrigação for de restituir coisa certa, e esta, sem culpa do devedor,
se perder antes da tradição, sofrerá o credor a perda, e a obrigação se resolverá,
ressalvados os seus direitos até o dia da perda.",CC,perda de coisa certa
875,875,"Art. 238. Se a obrigação for de restituir coisa certa, e esta, sem culpa do devedor,
se perder antes da tradição, sofrerá o credor a perda, e a obrigação se resolverá,
ressalvados os seus direitos até o dia da perda.",CC,obrigação de restituir
876,876,"Art. 238. Se a obrigação for de restituir coisa certa, e esta, sem culpa do devedor,
se perder antes da tradição, sofrerá o credor a perda, e a obrigação se resolverá,
ressalvados os seus direitos até o dia da perda.",CC,resolução da obrigação
877,877,"Art. 239. Se a coisa se perder por culpa do devedor, responderá este pelo equivalente,
mais perdas e danos.",CC,perda de coisa por culpa do devedor
878,878,"Art. 239. Se a coisa se perder por culpa do devedor, responderá este pelo equivalente,
mais perdas e danos.",CC,responsabilidade por perda de coisa
879,879,"Art. 239. Se a coisa se perder por culpa do devedor, responderá este pelo equivalente,
mais perdas e danos.",CC,equivalente por perda de coisa
880,880,"Art. 240. Se a coisa restituível se deteriorar sem culpa do devedor, recebê-la-á o
credor, tal qual se ache, sem direito a indenização; se por culpa do devedor,
observar-se-á o disposto no art. 239.",CC,deterioração da coisa restituível
881,881,"Art. 240. Se a coisa restituível se deteriorar sem culpa do devedor, recebê-la-á o
credor, tal qual se ache, sem direito a indenização; se por culpa do devedor,
observar-se-á o disposto no art. 239.",CC,perda da coisa restituível
882,882,"Art. 240. Se a coisa restituível se deteriorar sem culpa do devedor, recebê-la-á o
credor, tal qual se ache, sem direito a indenização; se por culpa do devedor,
observar-se-á o disposto no art. 239.",CC,responsabilidade por deterioração da coisa
883,883,"Art. 241. Se, no caso do art. 238, sobrevier melhoramento ou acréscimo à coisa, sem
despesa ou trabalho do devedor, lucrará o credor, desobrigado de indenização.",CC,art. 241
884,884,"Art. 241. Se, no caso do art. 238, sobrevier melhoramento ou acréscimo à coisa, sem
despesa ou trabalho do devedor, lucrará o credor, desobrigado de indenização.",CC,melhora na coisa
885,885,"Art. 241. Se, no caso do art. 238, sobrevier melhoramento ou acréscimo à coisa, sem
despesa ou trabalho do devedor, lucrará o credor, desobrigado de indenização.",CC,acréscimo sem custo do devedor
886,886,"Art. 242. Se para o melhoramento, ou aumento, empregou o devedor trabalho ou
dispêndio, o caso se regulará pelas normas deste Código atinentes às benfeitorias
realizadas pelo possuidor de boa-fé ou de má-fé. Parágrafo único. Quanto aos frutos percebidos, observar-se-á, do mesmo modo, o
disposto neste Código, acerca do possuidor de boa-fé ou de má-fé. Seção IIDas Obrigações de Dar Coisa Incerta",CC,melhoria de imóvel
887,887,"Art. 242. Se para o melhoramento, ou aumento, empregou o devedor trabalho ou
dispêndio, o caso se regulará pelas normas deste Código atinentes às benfeitorias
realizadas pelo possuidor de boa-fé ou de má-fé. Parágrafo único. Quanto aos frutos percebidos, observar-se-á, do mesmo modo, o
disposto neste Código, acerca do possuidor de boa-fé ou de má-fé. Seção IIDas Obrigações de Dar Coisa Incerta",CC,benfeitorias em propriedade
